,year,factor,x,mean,stderr,status
76,2000,Adult Mortality,371.1877551020408,55.082601780448634,0.8746228376207064,Developing
77,2000,Adult Mortality,385.1795918367347,54.41181961527217,0.9430580869417359,Developing
78,2000,Adult Mortality,399.1714285714286,53.78329235008832,0.9898174070814808,Developing
79,2000,Adult Mortality,413.16326530612247,53.1888493036805,1.011963059745065,Developing
80,2000,Adult Mortality,427.1551020408163,52.613171431703165,1.035029954641727,Developing
81,2000,Adult Mortality,441.1469387755102,52.04547311264784,1.0583555523965331,Developing
82,2000,Adult Mortality,455.1387755102041,51.48759905136639,1.0857124967303717,Developing
83,2000,Adult Mortality,469.130612244898,50.9457505297951,1.1193310102851097,Developing
84,2000,Adult Mortality,483.12244897959187,50.41801332655209,1.1630187653494313,Developing
85,2000,Adult Mortality,497.1142857142857,49.8951301081332,1.217085529385818,Developing
86,2000,Adult Mortality,511.1061224489796,49.371975624806595,1.2861139416751204,Developing
87,2000,Adult Mortality,525.0979591836734,48.84759403984357,1.3664756489507457,Developing
88,2000,Adult Mortality,539.0897959183674,48.32104395368236,1.4556454051826344,Developing
89,2000,Adult Mortality,553.0816326530612,47.793060280406515,1.5507700261887352,Developing
90,2000,Adult Mortality,567.0734693877552,47.26562068420762,1.651380545336219,Developing
91,2000,Adult Mortality,581.065306122449,46.737015952073236,1.7563053914671716,Developing
92,2000,Adult Mortality,595.0571428571428,46.20823509301726,1.8645176294796169,Developing
93,2000,Adult Mortality,609.0489795918368,45.678349082949616,1.9752819669661992,Developing
94,2000,Adult Mortality,623.0408163265306,45.16979850349958,2.0880031878082295,Developing
95,2000,Adult Mortality,637.0326530612246,44.64088960096944,2.203777963280684,Developing
96,2000,Adult Mortality,651.0244897959184,44.11219278749738,2.3215335346853605,Developing
97,2000,Adult Mortality,665.0163265306122,43.56402965268135,2.445639471045324,Developing
98,2000,Adult Mortality,679.0081632653062,43.034286972387214,2.5665398979285485,Developing
99,2000,Adult Mortality,693.0,42.50474866952425,2.688816940991427,Developing
100,2000,infant deaths,1.0,,,Developed
101,2000,infant deaths,1.5510204081632653,79.17937693618964,1.3916401806570773,Developed
102,2000,infant deaths,2.1020408163265305,79.79193663184019,0.8083470968794525,Developed
103,2000,infant deaths,2.6530612244897958,79.89665588361281,0.7686762311160011,Developed
104,2000,infant deaths,3.204081632653061,79.58288247719987,0.9577729760149182,Developed
105,2000,infant deaths,3.7551020408163263,78.55767155187145,0.7284004461908128,Developed
106,2000,infant deaths,4.3061224489795915,78.10552581593343,0.8511176760150094,Developed
107,2000,infant deaths,4.857142857142857,78.11183223150769,0.8296111048905339,Developed
108,2000,infant deaths,5.408163265306122,78.11813864708196,0.8082287011383609,Developed
109,2000,infant deaths,5.959183673469387,78.12444506265626,0.7869805857729356,Developed
110,2000,infant deaths,6.5102040816326525,78.13075147823052,0.7658779357553193,Developed
111,2000,infant deaths,7.061224489795918,78.13705789380481,0.7449331135234555,Developed
112,2000,infant deaths,7.612244897959183,78.14336430937905,0.7241598137319366,Developed
113,2000,infant deaths,8.163265306122447,78.14967072495334,0.7035732293645078,Developed
114,2000,infant deaths,8.714285714285714,78.15597714052761,0.6831902395278608,Developed
115,2000,infant deaths,9.26530612244898,78.16228355610187,0.6630296213197959,Developed
116,2000,infant deaths,9.816326530612244,78.16858997167611,0.6431122881444692,Developed
117,2000,infant deaths,10.367346938775508,78.17489638725039,0.6234615566584361,Developed
118,2000,infant deaths,10.918367346938775,78.1812028028247,0.6041034440831385,Developed
119,2000,infant deaths,11.46938775510204,78.18750921839896,0.5850669967865764,Developed
120,2000,infant deaths,12.020408163265305,78.1938156339732,0.5663846496491781,Developed
121,2000,infant deaths,12.57142857142857,78.2001220495475,0.5480926135619644,Developed
122,2000,infant deaths,13.122448979591836,78.20642846512177,0.5302312851744532,Developed
123,2000,infant deaths,13.673469387755102,78.21273488069605,0.5128456683719991,Developed
124,2000,infant deaths,14.224489795918366,78.21904129627033,0.49598579053406017,Developed
125,2000,infant deaths,14.77551020408163,78.2253477118446,0.4797070880329752,Developed
126,2000,infant deaths,15.326530612244897,78.23165412741889,0.4640707244160754,Developed
127,2000,infant deaths,15.877551020408163,78.23796054299314,0.44914379130145904,Developed
128,2000,infant deaths,16.428571428571427,78.24426695856741,0.43499932680734227,Developed
129,2000,infant deaths,16.97959183673469,78.25057337414165,0.421716070875461,Developed
130,2000,infant deaths,17.53061224489796,78.25687978971591,0.40937786408162924,Developed
131,2000,infant deaths,18.081632653061224,78.26318620529022,0.39807259114267385,Developed
132,2000,infant deaths,18.632653061224488,78.26949262086453,0.38789057876113864,Developed
133,2000,infant deaths,19.183673469387752,78.27579903643874,0.3789223870634516,Developed
134,2000,infant deaths,19.734693877551017,78.28210545201304,0.37125599092496947,Developed
135,2000,infant deaths,20.285714285714285,78.28841186758729,0.36497343359634055,Developed
136,2000,infant deaths,20.83673469387755,78.29471828316156,0.36014714314864216,Developed
137,2000,infant deaths,21.387755102040813,78.30102469873583,0.3568362134912295,Developed
138,2000,infant deaths,21.93877551020408,78.30733111431009,0.35508303656045354,Developed
139,2000,infant deaths,22.489795918367346,78.3136375298844,0.3549106979239019,Developed
140,2000,infant deaths,23.04081632653061,78.31584237041552,0.35435650353479325,Developed
141,2000,infant deaths,23.591836734693874,78.26677752290738,0.3314660275501171,Developed
142,2000,infant deaths,24.14285714285714,78.21610073026827,0.3118580062777771,Developed
143,2000,infant deaths,24.693877551020407,78.16081838011209,0.29646420679841634,Developed
144,2000,infant deaths,25.24489795918367,78.10036937206992,0.28506530334885494,Developed
145,2000,infant deaths,25.795918367346935,78.03346204167035,0.2781403624861252,Developed
146,2000,infant deaths,26.346938775510203,77.96257242894112,0.2772668299878453,Developed
147,2000,infant deaths,26.897959183673468,77.88934029719448,0.28218306204306376,Developed
148,2000,infant deaths,27.448979591836732,77.8030513485721,0.28514250678993514,Developed
149,2000,infant deaths,28.0,77.72241035002713,0.3006950655397154,Developed
150,2000,infant deaths,1.0,,,Developing
151,2000,infant deaths,12.73469387755102,67.39757840040046,1.7969907435353392,Developing
152,2000,infant deaths,24.46938775510204,63.9048485287528,2.0853788766459167,Developing
153,2000,infant deaths,36.20408163265306,60.98296116901806,1.9628849487807858,Developing
154,2000,infant deaths,47.93877551020408,59.495119521714976,1.9846147544247525,Developing
155,2000,infant deaths,59.673469387755105,58.41993244041678,1.9765050437354472,Developing
156,2000,infant deaths,71.40816326530611,57.711453868846675,2.2059725590357004,Developing
157,2000,infant deaths,83.14285714285714,57.61159803972082,2.89745577512751,Developing
158,2000,infant deaths,94.87755102040816,58.05296494497092,3.5656247680161504,Developing
159,2000,infant deaths,106.61224489795919,58.74729608801071,3.980462141116414,Developing
160,2000,infant deaths,118.34693877551021,59.34008166262492,4.141135996943806,Developing
161,2000,infant deaths,130.08163265306123,59.80576767534093,3.9866392593220783,Developing
162,2000,infant deaths,141.81632653061223,60.15369962557949,3.882283854203343,Developing
163,2000,infant deaths,153.55102040816325,60.249410564905865,3.7197696125746997,Developing
164,2000,infant deaths,165.28571428571428,60.209014801658874,3.6399950539553148,Developing
165,2000,infant deaths,177.0204081632653,60.16425594469177,3.689880679097303,Developing
166,2000,infant deaths,188.75510204081633,60.140374316651986,3.870056965717166,Developing
167,2000,infant deaths,200.48979591836735,60.15634973875869,4.125734089530935,Developing
168,2000,infant deaths,212.22448979591837,60.13574405575996,4.305514097120457,Developing
169,2000,infant deaths,223.9591836734694,60.11276982484946,4.467133156122894,Developing
170,2000,infant deaths,235.69387755102042,60.11819193584333,4.623862669918866,Developing
171,2000,infant deaths,247.42857142857142,60.11520614075866,4.775902123324312,Developing
172,2000,infant deaths,259.16326530612247,60.107720458220754,4.93127571407614,Developing
173,2000,infant deaths,270.8979591836735,60.081127756441084,5.065833957138239,Developing
174,2000,infant deaths,282.63265306122446,60.05724910753844,5.204379341515178,Developing
175,2000,infant deaths,294.3673469387755,60.02984587836281,5.349718007684554,Developing
176,2000,infant deaths,306.1020408163265,59.98744062223296,5.524082601534433,Developing
177,2000,infant deaths,317.83673469387753,59.940251141062205,5.71564537958122,Developing
178,2000,infant deaths,329.57142857142856,59.89291365533084,5.924658579158416,Developing
179,2000,infant deaths,341.3061224489796,59.848341914308456,6.151780170457074,Developing
180,2000,infant deaths,353.0408163265306,59.804786005893405,6.393623577098943,Developing
181,2000,infant deaths,364.7755102040816,59.76399687688736,6.6476366644871945,Developing
182,2000,infant deaths,376.51020408163265,59.727092115564744,6.91252806943266,Developing
183,2000,infant deaths,388.2448979591837,59.69448875586249,7.185503870106511,Developing
184,2000,infant deaths,399.9795918367347,59.66223988007356,7.4680483056532525,Developing
185,2000,infant deaths,411.7142857142857,59.630058718838164,7.7584901220442415,Developing
186,2000,infant deaths,423.44897959183675,59.597983251333936,8.055610706876443,Developing
187,2000,infant deaths,435.18367346938777,59.56665806045634,8.358916152440974,Developing
188,2000,infant deaths,446.9183673469388,59.53533286957877,8.667536400525178,Developing
189,2000,infant deaths,458.6530612244898,59.50431849963742,8.980998364656532,Developing
190,2000,infant deaths,470.38775510204084,59.47519975367775,9.299168499383166,Developing
191,2000,infant deaths,482.1224489795918,59.44608100771804,9.621144900279168,Developing
192,2000,infant deaths,493.85714285714283,59.30351293393177,10.017502506102138,Developing
193,2000,infant deaths,505.59183673469386,59.298831061596154,10.398840523216464,Developing
194,2000,infant deaths,517.3265306122449,59.26454359933922,10.735931518429853,Developing
195,2000,infant deaths,529.0612244897959,59.22935002590584,11.076228615301059,Developing
196,2000,infant deaths,540.795918367347,59.19376583294451,11.419063534856724,Developing
197,2000,infant deaths,552.530612244898,59.15751456927049,11.764339369014294,Developing
198,2000,infant deaths,564.2653061224489,59.12094108378783,12.111809897515347,Developing
199,2000,infant deaths,576.0,59.08408265967421,12.461354803126676,Developing
200,2000,Alcohol,0.01,80.11999906619549,1.6191557489783321,Developed
201,2000,Alcohol,0.31979591836734694,79.55746332654182,1.1936696932793487,Developed
202,2000,Alcohol,0.6295918367346939,79.30624681235194,1.0380215842125087,Developed
203,2000,Alcohol,0.9393877551020409,79.08081846017791,1.0447128139321846,Developed
204,2000,Alcohol,1.2491836734693877,78.8980689879258,1.1895307699709483,Developed
205,2000,Alcohol,1.5589795918367346,78.99904702644983,1.1789603864756306,Developed
206,2000,Alcohol,1.8687755102040817,79.17231744324819,1.1041738000929078,Developed
207,2000,Alcohol,2.1785714285714284,79.34558786004649,1.0401134692359402,Developed
208,2000,Alcohol,2.4883673469387753,79.51885827684482,0.9888661876624147,Developed
209,2000,Alcohol,2.798163265306122,79.69212869364314,0.952502338821031,Developed
210,2000,Alcohol,3.107959183673469,79.8653991104415,0.9327642435034896,Developed
211,2000,Alcohol,3.417755102040816,80.0386695272398,0.9307102785503684,Developed
212,2000,Alcohol,3.727551020408163,80.21193994403814,0.9464555834171688,Developed
213,2000,Alcohol,4.03734693877551,80.3852103608364,0.9791418591324397,Developed
214,2000,Alcohol,4.347142857142857,80.55848077763477,1.0271530798136608,Developed
215,2000,Alcohol,4.656938775510204,80.73175119443309,1.0884632187527579,Developed
216,2000,Alcohol,4.966734693877551,80.90502161123145,1.1609672553203652,Developed
217,2000,Alcohol,5.276530612244898,81.07829202802974,1.2427074544783883,Developed
218,2000,Alcohol,5.5863265306122445,81.25996705379275,1.3227249740686156,Developed
219,2000,Alcohol,5.896122448979591,81.43154148873823,1.2594652162016537,Developed
220,2000,Alcohol,6.205918367346938,81.46661979806031,1.1806110897281175,Developed
221,2000,Alcohol,6.515714285714285,81.3826078004697,1.0479015854723492,Developed
222,2000,Alcohol,6.825510204081632,81.24412022503218,0.873231757953179,Developed
223,2000,Alcohol,7.135306122448979,81.10646037268383,0.722189352816115,Developed
224,2000,Alcohol,7.445102040816327,80.97428020948715,0.6096047581181016,Developed
225,2000,Alcohol,7.7548979591836735,80.83865448647825,0.5480841271457183,Developed
226,2000,Alcohol,8.06469387755102,80.6821576556258,0.554922229300742,Developed
227,2000,Alcohol,8.374489795918366,80.48218483304574,0.6133045819045934,Developed
228,2000,Alcohol,8.684285714285714,80.21081497682226,0.6942843439838597,Developed
229,2000,Alcohol,8.99408163265306,79.96801553230151,0.7746123217946937,Developed
230,2000,Alcohol,9.303877551020408,79.78863511038098,0.8705219332207466,Developed
231,2000,Alcohol,9.613673469387754,79.73608815344659,0.9224486486343924,Developed
232,2000,Alcohol,9.923469387755102,79.71992951589397,0.9419875060416607,Developed
233,2000,Alcohol,10.23326530612245,79.63322027129047,0.9284939798584223,Developed
234,2000,Alcohol,10.543061224489795,79.35534343994716,0.8261708215358277,Developed
235,2000,Alcohol,10.852857142857143,79.05682224116156,0.8008251338148511,Developed
236,2000,Alcohol,11.16265306122449,78.85582752815027,0.7712394326156934,Developed
237,2000,Alcohol,11.472448979591837,78.72398141286799,0.6705121372632689,Developed
238,2000,Alcohol,11.782244897959183,78.59838553191113,0.5952074123087502,Developed
239,2000,Alcohol,12.09204081632653,78.3253386725289,0.5509473916374822,Developed
240,2000,Alcohol,12.401836734693877,77.94471974449627,0.5325255790443261,Developed
241,2000,Alcohol,12.711632653061224,77.57049127534566,0.5664379957557255,Developed
242,2000,Alcohol,13.02142857142857,77.1738683264251,0.6446501217701119,Developed
243,2000,Alcohol,13.331224489795918,76.74223456943508,0.7355949082395598,Developed
244,2000,Alcohol,13.641020408163264,76.28261003399692,0.8177734773709058,Developed
245,2000,Alcohol,13.950816326530612,75.84053911054305,0.934973304033425,Developed
246,2000,Alcohol,14.260612244897958,75.36621420400223,1.0530275496404482,Developed
247,2000,Alcohol,14.570408163265306,74.88839655929696,1.1771660477162917,Developed
248,2000,Alcohol,14.880204081632654,74.44175768462635,1.3178459483935578,Developed
249,2000,Alcohol,15.19,74.00649057459876,1.4659991939688373,Developed
250,2000,Alcohol,0.001,65.62484462299425,1.5055914795488747,Developing
251,2000,Alcohol,0.30036734693877554,62.741515119418544,2.637039940335015,Developing
252,2000,Alcohol,0.5997346938775511,63.61645209954969,3.534402061321477,Developing
253,2000,Alcohol,0.8991020408163266,65.61335703510441,3.828214956050283,Developing
254,2000,Alcohol,1.198469387755102,68.40113225579138,3.1566598931641567,Developing
255,2000,Alcohol,1.4978367346938777,70.07031347368824,2.433442675839414,Developing
256,2000,Alcohol,1.797204081632653,70.84587616525513,1.8759128018484408,Developing
257,2000,Alcohol,2.0965714285714285,71.39340012975727,1.571081673446238,Developing
258,2000,Alcohol,2.395938775510204,71.88162872215307,1.337139418498647,Developing
259,2000,Alcohol,2.69530612244898,72.30726972007919,1.1665352150453654,Developing
260,2000,Alcohol,2.9946734693877555,72.60358958778662,1.0619972040257462,Developing
261,2000,Alcohol,3.2940408163265307,72.79677107906025,0.9937557370630873,Developing
262,2000,Alcohol,3.5934081632653063,72.92413513147667,0.9561869390332315,Developing
263,2000,Alcohol,3.892775510204082,72.94520024350044,0.9047238775322035,Developing
264,2000,Alcohol,4.192142857142858,72.91974762354553,0.8533566311584717,Developing
265,2000,Alcohol,4.491510204081633,72.90221433876395,0.8144913103067196,Developing
266,2000,Alcohol,4.790877551020409,72.91030446681731,0.7997969712514496,Developing
267,2000,Alcohol,5.0902448979591846,72.94188164838006,0.8010130601065606,Developing
268,2000,Alcohol,5.38961224489796,72.99658934468825,0.8204971323929543,Developing
269,2000,Alcohol,5.688979591836736,73.06344173100733,0.8636656993084881,Developing
270,2000,Alcohol,5.9883469387755115,73.14645509365033,0.9176563076162078,Developing
271,2000,Alcohol,6.287714285714286,73.2412833143337,0.9673296002766716,Developing
272,2000,Alcohol,6.587081632653062,73.32766547154036,1.0193244275294993,Developing
273,2000,Alcohol,6.8864489795918375,73.40446027908511,1.0772926678159045,Developing
274,2000,Alcohol,7.185816326530613,73.47375097129807,1.1445883894378628,Developing
275,2000,Alcohol,7.485183673469389,73.54219492084889,1.2251197719300622,Developing
276,2000,Alcohol,7.7845510204081645,73.61243982164078,1.3233741600050557,Developing
277,2000,Alcohol,8.08391836734694,73.68523158778697,1.4340800968957967,Developing
278,2000,Alcohol,8.383285714285714,73.7606938801649,1.5512584536729577,Developing
279,2000,Alcohol,8.68265306122449,73.8354330311191,1.6721474335518645,Developing
280,2000,Alcohol,8.982020408163265,73.90961554398875,1.7947875345331314,Developing
281,2000,Alcohol,9.281387755102042,73.98623735611818,1.9226387869888573,Developing
282,2000,Alcohol,9.580755102040817,74.06403689266352,2.0533688216130734,Developing
283,2000,Alcohol,9.880122448979591,74.14353533150651,2.1859849385326875,Developing
284,2000,Alcohol,10.179489795918368,74.22551878173141,2.322302583104424,Developing
285,2000,Alcohol,10.478857142857143,74.30877047115614,2.4613317432436634,Developing
286,2000,Alcohol,10.77822448979592,74.39209923763339,2.6031302549572484,Developing
287,2000,Alcohol,11.077591836734694,74.47502451958113,2.7477566629698025,Developing
288,2000,Alcohol,11.37695918367347,74.5570730804655,2.8950814184210487,Developing
289,2000,Alcohol,11.676326530612245,74.59673731089687,3.030645164577557,Developing
290,2000,Alcohol,11.975693877551022,74.67589688826115,3.1824769621758655,Developing
291,2000,Alcohol,12.275061224489797,74.75460246126816,3.3366367052749375,Developing
292,2000,Alcohol,12.574428571428571,74.83328739271673,3.492904086130874,Developing
293,2000,Alcohol,12.873795918367348,74.91185940548318,3.6507567165563155,Developing
294,2000,Alcohol,13.173163265306123,74.990164929466,3.809735720853753,Developing
295,2000,Alcohol,13.4725306122449,75.06837683668232,3.969728678857952,Developing
296,2000,Alcohol,13.771897959183674,75.14654878646907,4.130598062247626,Developing
297,2000,Alcohol,14.07126530612245,75.22474570554238,4.292223626750821,Developing
298,2000,Alcohol,14.370632653061225,75.30292952753652,4.454538978961324,Developing
299,2000,Alcohol,14.67,75.38116626066216,4.617425907773586,Developing
300,2000,percentage expenditure,15.235727399999998,72.86470019903032,0.6248439424477733,Developed
301,2000,percentage expenditure,494.07353500408163,73.8026135298815,0.49832935750905677,Developed
302,2000,percentage expenditure,972.9113426081633,74.74741874915645,0.4804453843713966,Developed
303,2000,percentage expenditure,1451.749150212245,75.77656543095975,0.4876540385479309,Developed
304,2000,percentage expenditure,1930.5869578163267,76.99222516542429,0.44354685029459334,Developed
305,2000,percentage expenditure,2409.424765420408,78.06575737510168,0.4141432106185884,Developed
306,2000,percentage expenditure,2888.26257302449,78.89532808883042,0.37519898115918937,Developed
307,2000,percentage expenditure,3367.1003806285717,79.49927902043345,0.3588751533585414,Developed
308,2000,percentage expenditure,3845.9381882326534,79.88451963953997,0.37587613031464917,Developed
309,2000,percentage expenditure,4324.775995836734,80.18441079514702,0.4139878814703867,Developed
310,2000,percentage expenditure,4803.613803440816,80.4442739901437,0.4414421994235653,Developed
311,2000,percentage expenditure,5282.451611044898,80.65446228273323,0.45611552345978557,Developed
312,2000,percentage expenditure,5761.289418648979,80.82470196711124,0.47428798042372067,Developed
313,2000,percentage expenditure,6240.127226253061,80.97597753418603,0.5094988169025157,Developed
314,2000,percentage expenditure,6718.965033857143,81.10991264332144,0.5536552708541745,Developed
315,2000,percentage expenditure,7197.8028414612245,81.18128046338705,0.5767601292977426,Developed
316,2000,percentage expenditure,7676.640649065306,81.19627227863839,0.5902968381335936,Developed
317,2000,percentage expenditure,8155.478456669388,81.21033467852973,0.5978063552072285,Developed
318,2000,percentage expenditure,8634.31626427347,81.24644264589568,0.581238272690921,Developed
319,2000,percentage expenditure,9113.154071877552,81.29000916106152,0.5504169674467277,Developed
320,2000,percentage expenditure,9591.991879481633,81.33264721065949,0.5317152343677765,Developed
321,2000,percentage expenditure,10070.829687085716,81.377882218505,0.5310582029433218,Developed
322,2000,percentage expenditure,10549.667494689797,81.43171471776505,0.5286907205243916,Developed
323,2000,percentage expenditure,11028.50530229388,81.4834260695575,0.5230086311409392,Developed
324,2000,percentage expenditure,11507.34310989796,81.53450023261769,0.5229519866425608,Developed
325,2000,percentage expenditure,11986.180917502043,81.59935886461949,0.5318768173100633,Developed
326,2000,percentage expenditure,12465.018725106123,81.6637683999428,0.540071349171177,Developed
327,2000,percentage expenditure,12943.856532710206,81.72419980466343,0.544840240008664,Developed
328,2000,percentage expenditure,13422.694340314287,81.77579987578338,0.5435323306993612,Developed
329,2000,percentage expenditure,13901.53214791837,81.8338858814904,0.5279653950088277,Developed
330,2000,percentage expenditure,14380.36995552245,81.89215316670631,0.5187381855236496,Developed
331,2000,percentage expenditure,14859.207763126533,81.9478016874944,0.5182391912814882,Developed
332,2000,percentage expenditure,15338.045570730614,81.99453684016561,0.5207580471269541,Developed
333,2000,percentage expenditure,15816.883378334694,82.03696496341554,0.5297503081814341,Developed
334,2000,percentage expenditure,16295.721185938777,82.07864928922521,0.5468133063207408,Developed
335,2000,percentage expenditure,16774.558993542858,82.11977091657532,0.5679668073509805,Developed
336,2000,percentage expenditure,17253.396801146937,82.15392041314475,0.5931873592643493,Developed
337,2000,percentage expenditure,17732.23460875102,82.19738904068203,0.6263005597919917,Developed
338,2000,percentage expenditure,18211.072416355102,82.24322263896163,0.6656486567580636,Developed
339,2000,percentage expenditure,18689.910223959185,82.28688254282864,0.7050752518566998,Developed
340,2000,percentage expenditure,19168.748031563264,82.33059013056292,0.7468363115857911,Developed
341,2000,percentage expenditure,19647.585839167346,82.36298728453409,0.7934189138618564,Developed
342,2000,percentage expenditure,20126.42364677143,82.40602788330436,0.8385786632285083,Developed
343,2000,percentage expenditure,20605.26145437551,82.44898182092493,0.8851339004877641,Developed
